Lead_ID,Region,State,Course,Time_Slot,Pitch_Category,Pitch_Minutes,Followup_Gap,Script_Tone,Attempts,Lag,ELT,Outreach_Type,Engagement_Score,Lead_Score,High_Engagement,Conversion_Probability
L04277,North,Haryana,Cybersecurity,Evening,Short,2.1,1 Day,Semi-Formal,1,7.1,16.4,Direct,60,61,0,43
L04278,North,Punjab,Full Stack,Evening,Short,2.9,1 Day,Formal,1,2,13.4,Direct,78,67,1,63.9
L04279,North,Uttar Pradesh,Cloud,Afternoon,Medium,6.5,Same Day,Semi-Formal,1,6.7,10.4,Campus Ambassador,88,73,1,77.6
L04280,West,Goa,Full Stack,Evening,Short,2.8,Same Day,Semi-Formal,1,5.3,17.7,Direct,73,68,1,49.6
L04281,North,Punjab,AI & ML,Morning,Long,10.4,Same Day,Casual,1,7.9,9.7,Direct,65,60,0,45.2
L04282,East,West Bengal,Data Science,Afternoon,Short,1.1,Same Day,Semi-Formal,1,5.2,6.5,Direct,81,65,1,64.5
L04283,North,Haryana,Cybersecurity,Morning,Medium,6.8,2 Days,Formal,3,7.6,15.2,Direct,31,31,0,37.9
L04284,East,Jharkhand,Cloud,Evening,Short,2.2,1 Day,Semi-Formal,1,3.5,13.4,Direct,72,57,1,57.7
L04285,South,Kerala,AI & ML,Evening,Short,1.3,1 Day,Semi-Formal,1,3.1,10.8,Direct,47,39,0,51.4
L04286,East,Bihar,AI & ML,Evening,Short,1.7,3-5 Days,Semi-Formal,2,7.4,14.7,Direct,75,66,1,67.5
L04287,West,Gujarat,AI & ML,Afternoon,Medium,6.6,1 Day,Semi-Formal,3,4.9,12,Direct,63,56,0,77.9
L04288,West,Gujarat,Cybersecurity,Morning,Long,10.1,Same Day,Semi-Formal,1,7.1,11.6,Direct,100,86,1,61.1
L04289,North,Punjab,Cybersecurity,Morning,Short,2.5,Same Day,Casual,1,3.6,17.8,Direct,69,57,0,67.8
L04290,South,Andhra Pradesh,Cybersecurity,Evening,Long,10.4,Same Day,Casual,1,3.6,10.4,Direct,65,56,0,41.3
L04291,East,Jharkhand,Cloud,Evening,Medium,6,Same Day,Formal,1,6,11.2,Campus Ambassador,63,63,0,50.2
L04292,South,Tamil Nadu,Full Stack,Afternoon,Short,1.4,Same Day,Casual,1,6.6,12.6,Campus Ambassador,68,54,0,65.1
L04293,West,Goa,AI & ML,Morning,Short,1,1 Day,Semi-Formal,1,5.7,11.7,Direct,83,72,1,56.5
L04294,East,Jharkhand,Data Science,Morning,Medium,6.9,1 Day,Semi-Formal,1,3.8,14,Direct,65,63,0,48.5
L04295,East,Odisha,AI & ML,Morning,Short,1.7,Same Day,Formal,1,7,12.4,Direct,79,70,1,53.7
L04296,West,Gujarat,Cloud,Evening,Short,2,Same Day,Semi-Formal,1,5.4,12.8,Direct,76,63,1,60.3
L04297,North,Punjab,Cloud,Evening,Medium,6.6,Same Day,Formal,1,6.9,12.9,Direct,93,78,1,55.9
L04298,South,Karnataka,Cloud,Evening,Short,1,Same Day,Formal,1,5.4,11.4,Direct,56,45,0,39.9
L04299,West,Gujarat,Full Stack,Evening,Long,9.2,Same Day,Semi-Formal,1,5.1,16.6,Direct,70,60,1,68.6
L04300,South,Kerala,Cloud,Morning,Short,2.1,1 Day,Casual,1,6.5,12.9,Direct,74,69,1,77.1
L04301,South,Kerala,Full Stack,Morning,Long,9.9,Same Day,Formal,1,4.8,14.1,Campus Ambassador,50,48,0,35.4
L04302,South,Andhra Pradesh,Data Science,Afternoon,Medium,6.3,Same Day,Formal,1,8,15.2,Campus Ambassador,75,61,1,75.3
L04303,South,Andhra Pradesh,Cloud,Evening,Short,1.2,1 Day,Semi-Formal,1,1.9,14.2,Direct,67,60,0,65.6
L04304,South,Karnataka,Cloud,Evening,Short,2.1,1 Day,Casual,1,6.8,16,Direct,98,79,1,63.3
L04305,North,Punjab,Data Science,Evening,Long,10.2,2 Days,Semi-Formal,1,5.1,14,Campus Ambassador,59,61,0,59.7
L04306,North,Delhi,Data Science,Evening,Long,9.8,3-5 Days,Semi-Formal,1,4.1,12.8,Campus Ambassador,55,44,0,39.4
L04307,South,Kerala,AI & ML,Morning,Medium,5.6,2 Days,Formal,1,6.4,13.5,Direct,57,55,0,58.1
L04308,North,Rajasthan,Cybersecurity,Afternoon,Medium,5.6,3-5 Days,Casual,1,6.6,11.6,Campus Ambassador,45,43,0,26.5
L04309,South,Tamil Nadu,Cloud,Morning,Long,9.3,Same Day,Semi-Formal,1,6.3,7,Campus Ambassador,62,60,0,44.6
L04310,North,Punjab,Data Science,Evening,Long,9.5,Same Day,Semi-Formal,1,1.7,15.3,Direct,77,72,1,70.5
L04311,North,Punjab,Full Stack,Afternoon,Medium,5.9,2 Days,Casual,1,4.7,9.3,Direct,81,62,1,52.9
L04312,South,Andhra Pradesh,Full Stack,Evening,Medium,6.4,2 Days,Formal,1,5.5,11.8,Direct,51,50,0,47.7
L04313,South,Karnataka,Full Stack,Afternoon,Medium,6.7,3-5 Days,Casual,1,2.6,12.7,Direct,47,50,0,37.1
L04314,North,Delhi,Full Stack,Afternoon,Short,1.3,2 Days,Semi-Formal,1,9.2,11.3,Direct,73,64,1,63.2
L04315,West,Goa,Cybersecurity,Afternoon,Long,10.3,Same Day,Semi-Formal,1,3.4,16.4,Direct,69,67,0,45.2
L04316,South,Andhra Pradesh,Cloud,Morning,Medium,5.5,1 Day,Formal,1,2.2,12.1,Campus Ambassador,58,46,0,46.1
L04317,North,Rajasthan,Cybersecurity,Afternoon,Medium,5.8,1 Day,Semi-Formal,1,8.1,13.3,Direct,64,61,0,43.3
L04318,North,Delhi,Data Science,Evening,Short,1.2,1 Day,Semi-Formal,1,6.4,14.4,Campus Ambassador,87,76,1,69.8
L04319,West,Maharashtra,Full Stack,Morning,Short,2,2 Days,Formal,1,6.5,13.5,Direct,59,51,0,56.2
L04320,South,Telangana,AI & ML,Morning,Long,10.4,1 Day,Semi-Formal,1,4.4,12.9,Direct,73,71,1,55.9
L04321,North,Haryana,Data Science,Morning,Short,1,Same Day,Casual,1,10.1,12.1,Campus Ambassador,65,55,0,45.8
L04322,West,Goa,Cloud,Evening,Short,2.7,Same Day,Casual,2,4.1,11.3,Direct,91,76,1,70.2
L04323,North,Delhi,Cybersecurity,Morning,Long,10.4,Same Day,Semi-Formal,1,1.6,14.3,Campus Ambassador,57,52,0,28.5
L04324,North,Rajasthan,Data Science,Morning,Medium,6,1 Day,Formal,1,4.7,16.4,Campus Ambassador,65,56,0,53.9
L04325,South,Kerala,Data Science,Morning,Medium,6.9,1 Day,Semi-Formal,1,10.8,16.9,Direct,75,61,1,63.1
L04326,North,Uttar Pradesh,AI & ML,Afternoon,Short,1.8,2 Days,Semi-Formal,1,5.3,14.2,Campus Ambassador,75,62,1,61.8
L04327,East,West Bengal,Cloud,Afternoon,Short,1.4,Same Day,Semi-Formal,1,6.6,11.1,Campus Ambassador,89,78,1,59.7
L04328,North,Haryana,Data Science,Afternoon,Short,2.7,Same Day,Formal,1,6.9,11.4,Campus Ambassador,70,54,1,51.7
L04329,South,Andhra Pradesh,Cybersecurity,Evening,Short,1.7,1 Day,Formal,1,2.8,14.5,Direct,74,68,1,45.7
L04330,South,Tamil Nadu,Cloud,Morning,Medium,5.9,1 Day,Semi-Formal,1,4.2,11.8,Campus Ambassador,81,73,1,69.2
L04331,West,Goa,Full Stack,Morning,Long,10.7,1 Day,Casual,2,1.7,14.8,Direct,66,61,0,54.4
L04332,East,West Bengal,Cloud,Evening,Medium,5.7,2 Days,Casual,1,6.1,9.8,Direct,47,40,0,38.6
L04333,North,Haryana,Cloud,Morning,Medium,5,2 Days,Semi-Formal,1,8.6,13.5,Campus Ambassador,78,66,1,58.9
L04334,South,Andhra Pradesh,Cloud,Morning,Medium,6.9,Same Day,Formal,1,7.4,12.5,Direct,56,57,0,64.2
L04335,South,Andhra Pradesh,Data Science,Evening,Long,9.7,3-5 Days,Formal,1,3.7,8.2,Campus Ambassador,53,54,0,46.1
L04336,North,Delhi,Data Science,Evening,Long,9.6,1 Day,Semi-Formal,1,10.4,19.9,Direct,77,60,1,71.6
L04337,West,Gujarat,Cybersecurity,Morning,Medium,6.4,Same Day,Semi-Formal,1,4.6,14.2,Campus Ambassador,87,74,1,54.1
L04338,West,Maharashtra,Data Science,Morning,Short,1.9,3-5 Days,Casual,1,2.8,18,Direct,57,53,0,47.1
L04339,South,Telangana,Data Science,Evening,Medium,6,2 Days,Semi-Formal,1,5,10.9,Campus Ambassador,43,43,0,48.6
L04340,West,Goa,Cloud,Evening,Medium,6.8,3-5 Days,Casual,3,4.8,12.7,Campus Ambassador,28,39,0,37.8
L04341,North,Haryana,Data Science,Afternoon,Medium,6.6,1 Day,Formal,1,8.7,12.9,Direct,46,39,0,48.9
L04342,West,Gujarat,Full Stack,Evening,Medium,5.4,2 Days,Casual,1,3.9,11.5,Direct,57,47,0,44.2
L04343,East,West Bengal,Data Science,Evening,Short,1.9,1 Day,Formal,1,7.3,8.9,Direct,49,49,0,64.9
L04344,East,West Bengal,Data Science,Evening,Medium,6.2,1 Day,Semi-Formal,1,3.4,11.4,Direct,71,62,1,57.9
L04345,East,Jharkhand,Cybersecurity,Evening,Long,9.1,1 Day,Semi-Formal,1,7,14.8,Direct,61,52,0,55.3
L04346,South,Andhra Pradesh,AI & ML,Morning,Short,1.9,2 Days,Semi-Formal,1,10.2,14.7,Direct,73,58,1,83.2
L04347,West,Maharashtra,AI & ML,Afternoon,Short,2.3,2 Days,Semi-Formal,1,4.3,12,Direct,80,69,1,70.3
L04348,North,Delhi,Full Stack,Morning,Long,10.4,2 Days,Formal,1,2.4,9.6,Direct,85,69,1,61.4
L04349,East,West Bengal,Cloud,Evening,Short,1.3,2 Days,Semi-Formal,1,6.6,13.4,Campus Ambassador,59,56,0,36.6
L04350,West,Gujarat,AI & ML,Morning,Medium,6,1 Day,Semi-Formal,1,6.8,9.6,Campus Ambassador,73,69,1,54.6
L04351,West,Goa,Data Science,Evening,Medium,6.2,1 Day,Semi-Formal,1,4.1,10,Campus Ambassador,71,58,1,60.6
L04352,West,Gujarat,Full Stack,Evening,Long,9.5,Same Day,Formal,1,7.8,14.1,Direct,68,62,0,65.8
L04353,North,Uttar Pradesh,Cybersecurity,Morning,Short,2.8,Same Day,Semi-Formal,1,5.1,14.2,Direct,80,66,1,49.3
L04354,South,Tamil Nadu,Full Stack,Evening,Short,2.9,1 Day,Formal,1,6.1,12.8,Campus Ambassador,71,61,1,60.1
L04355,East,Jharkhand,Cybersecurity,Evening,Short,2.1,Same Day,Semi-Formal,1,6,10.4,Campus Ambassador,75,64,1,39.1
L04356,South,Telangana,Cloud,Morning,Short,1.2,1 Day,Semi-Formal,2,7.5,12.5,Direct,85,78,1,71.8
L04357,South,Tamil Nadu,Data Science,Morning,Long,9.7,Same Day,Formal,1,3.6,12.1,Direct,85,67,1,56.6
L04358,South,Kerala,Full Stack,Afternoon,Medium,5.6,1 Day,Formal,1,3.7,14.9,Campus Ambassador,64,52,0,51.9
L04359,North,Punjab,Data Science,Evening,Short,2.3,2 Days,Semi-Formal,1,6.9,15.7,Direct,70,55,1,57.7
L04360,East,West Bengal,Cybersecurity,Afternoon,Long,10,Same Day,Formal,1,9.9,13.9,Direct,70,67,1,48.2
L04361,North,Rajasthan,Cloud,Morning,Medium,6.4,3-5 Days,Semi-Formal,1,5,16.1,Direct,68,53,0,57.6
L04362,North,Delhi,Full Stack,Afternoon,Short,2.4,1 Day,Semi-Formal,1,7.7,12.2,Direct,85,69,1,73
L04363,South,Telangana,Full Stack,Evening,Short,1.2,1 Day,Formal,1,7,14.7,Direct,54,56,0,65.6
L04364,North,Delhi,Full Stack,Afternoon,Long,9.8,1 Day,Formal,1,7.7,13.8,Direct,48,46,0,45
L04365,West,Gujarat,Cybersecurity,Morning,Short,1.2,1 Day,Semi-Formal,1,6.4,14.2,Campus Ambassador,92,83,1,53.8
L04366,North,Punjab,Cloud,Evening,Short,1.5,Same Day,Semi-Formal,1,2.4,14.1,Direct,100,78,1,60
L04367,South,Andhra Pradesh,Cybersecurity,Evening,Long,10.1,2 Days,Semi-Formal,1,6.9,8.1,Direct,48,48,0,47.9
L04368,North,Haryana,Full Stack,Morning,Long,10.2,2 Days,Semi-Formal,1,2.5,12.4,Direct,64,55,0,52.3
L04369,West,Maharashtra,Cloud,Morning,Long,9.2,1 Day,Formal,1,2.7,15.7,Direct,48,45,0,46.1
L04370,North,Uttar Pradesh,Full Stack,Afternoon,Short,2.5,Same Day,Semi-Formal,1,6.6,12,Campus Ambassador,82,74,1,62.8
L04371,North,Punjab,AI & ML,Morning,Medium,5.2,2 Days,Semi-Formal,1,5,8.4,Direct,63,58,0,60.7
L04372,North,Uttar Pradesh,Cybersecurity,Afternoon,Long,9.6,1 Day,Formal,1,6.2,12.8,Direct,60,55,0,50.1
L04373,South,Telangana,Cybersecurity,Evening,Medium,5.5,1 Day,Semi-Formal,1,7,16.3,Direct,68,56,0,46.4
L04374,East,West Bengal,Cybersecurity,Afternoon,Long,9.5,2 Days,Formal,1,5,13.7,Direct,62,59,0,57.3
L04375,North,Punjab,Full Stack,Afternoon,Medium,6,Same Day,Formal,2,3.2,12.8,Direct,52,44,0,51
L04376,West,Goa,Data Science,Evening,Short,1.5,1 Day,Casual,2,10,17.1,Direct,82,67,1,63.4
L04377,East,Odisha,AI & ML,Evening,Medium,5.6,2 Days,Casual,1,1.9,10.4,Direct,48,48,0,51.3
L04378,East,Jharkhand,AI & ML,Evening,Short,2.5,2 Days,Formal,1,5,6.9,Direct,85,74,1,69.1
L04379,North,Punjab,Cloud,Morning,Short,2.9,Same Day,Semi-Formal,1,6.5,10.9,Campus Ambassador,79,72,1,47.5
L04380,West,Gujarat,Data Science,Morning,Medium,5.7,1 Day,Semi-Formal,1,5.6,12.3,Campus Ambassador,81,73,1,40.5
L04381,South,Tamil Nadu,Cybersecurity,Morning,Short,2.9,1 Day,Casual,1,3.9,13.5,Direct,83,74,1,66.1
L04382,North,Delhi,AI & ML,Evening,Long,9.7,2 Days,Formal,1,9,9.3,Campus Ambassador,31,35,0,29.2
L04383,South,Kerala,Full Stack,Afternoon,Long,9.2,3-5 Days,Formal,1,1.8,15.8,Direct,42,40,0,35.6
L04384,West,Gujarat,Cloud,Evening,Long,9.7,2 Days,Casual,1,6.1,10.9,Campus Ambassador,69,63,0,36.5
L04385,North,Punjab,Cybersecurity,Evening,Long,9.7,Same Day,Casual,1,5.8,10.9,Direct,83,69,1,80.9
L04386,South,Kerala,AI & ML,Morning,Medium,5.9,2 Days,Casual,1,3.5,15.4,Direct,66,53,0,50
L04387,North,Punjab,AI & ML,Afternoon,Short,2.6,Same Day,Formal,1,8,12.5,Campus Ambassador,75,60,1,49.3
L04388,North,Delhi,Cloud,Morning,Medium,5.6,Same Day,Casual,1,2.7,13.2,Direct,57,55,0,65.7
L04389,East,West Bengal,Cloud,Evening,Medium,6.8,2 Days,Semi-Formal,1,7.7,12.8,Direct,78,65,1,74.8
L04390,South,Telangana,Full Stack,Morning,Long,10.9,Same Day,Casual,1,6.6,13.4,Direct,53,47,0,49.5
L04391,West,Maharashtra,Cybersecurity,Afternoon,Short,2.7,3-5 Days,Formal,1,4.2,16.9,Campus Ambassador,63,60,0,51.5
L04392,East,Jharkhand,Data Science,Morning,Medium,5.7,Same Day,Formal,1,2.9,12.3,Direct,83,69,1,70.6
L04393,North,Haryana,Cloud,Evening,Long,9.7,2 Days,Casual,1,4.4,9.1,Direct,69,61,0,76
L04394,South,Tamil Nadu,Cloud,Evening,Medium,5.3,3-5 Days,Semi-Formal,1,6.5,9.5,Direct,66,65,0,61
L04395,North,Rajasthan,Data Science,Morning,Long,10.3,Same Day,Semi-Formal,1,5.5,14.5,Direct,96,82,1,86.6
L04396,South,Karnataka,Data Science,Morning,Long,10.2,Same Day,Casual,1,5.1,11.8,Direct,53,54,0,60.5
L04397,North,Rajasthan,Cloud,Evening,Short,2.9,2 Days,Semi-Formal,1,8.7,10.9,Direct,77,69,1,67.1
L04398,West,Gujarat,AI & ML,Evening,Medium,6,2 Days,Semi-Formal,1,2.9,18.6,Direct,60,59,0,37.1
L04399,South,Karnataka,Full Stack,Evening,Medium,6.5,Same Day,Formal,1,7.5,12.3,Campus Ambassador,81,72,1,56.4
L04400,South,Tamil Nadu,AI & ML,Morning,Medium,7,1 Day,Semi-Formal,1,4.9,14.3,Direct,86,78,1,70.9
L04401,East,Odisha,Full Stack,Evening,Long,10.7,3-5 Days,Casual,1,6.7,10.4,Direct,43,38,0,51.9
L04402,North,Delhi,Cloud,Afternoon,Long,9.3,1 Day,Casual,1,7.7,17.9,Direct,74,65,1,66.4
L04403,North,Delhi,Data Science,Morning,Long,10.5,Same Day,Semi-Formal,1,7.1,13.2,Direct,92,84,1,48.7
L04404,East,Odisha,Data Science,Evening,Medium,6.7,Same Day,Casual,2,7.3,14,Campus Ambassador,84,67,1,55.9
L04405,South,Kerala,Data Science,Evening,Medium,5.6,Same Day,Formal,1,4.9,12,Direct,66,51,0,44.9
L04406,North,Rajasthan,Cloud,Morning,Medium,6.2,1 Day,Formal,3,4.1,10.4,Campus Ambassador,67,62,0,45
L04407,East,Jharkhand,Cloud,Afternoon,Medium,6.5,1 Day,Formal,1,4.9,15.5,Direct,63,52,0,64.7
L04408,North,Uttar Pradesh,Data Science,Evening,Medium,5.7,Same Day,Formal,1,4.5,16.2,Direct,69,65,0,63.1
L04409,North,Uttar Pradesh,Cybersecurity,Evening,Short,2,Same Day,Formal,1,6.9,14.2,Direct,93,76,1,74
L04410,East,West Bengal,Data Science,Evening,Medium,5.2,1 Day,Formal,1,3.3,16.9,Direct,68,63,0,52.4
L04411,North,Punjab,AI & ML,Evening,Short,2.1,3-5 Days,Semi-Formal,1,5.6,8.6,Campus Ambassador,39,38,0,41.1
L04412,South,Andhra Pradesh,Data Science,Afternoon,Medium,6,Same Day,Formal,1,7.5,17.5,Direct,68,58,0,42.3
L04413,North,Haryana,Full Stack,Morning,Short,1.2,Same Day,Semi-Formal,1,2.3,15.8,Direct,100,88,1,78.9
L04414,West,Maharashtra,Cybersecurity,Evening,Medium,5.1,1 Day,Casual,1,7.4,10.2,Direct,59,51,0,64
L04415,East,Jharkhand,AI & ML,Morning,Short,2.5,Same Day,Casual,1,5.7,12.5,Direct,66,52,0,55
L04416,North,Haryana,Data Science,Morning,Medium,5.3,1 Day,Casual,1,8.1,11.3,Direct,76,72,1,60.5
L04417,North,Haryana,Cybersecurity,Afternoon,Long,10.2,3-5 Days,Semi-Formal,1,4.9,14.2,Direct,52,46,0,55.2
L04418,East,Bihar,Data Science,Evening,Long,10.6,Same Day,Casual,1,6.3,14.3,Direct,59,59,0,57.6
L04419,West,Goa,Cybersecurity,Evening,Medium,6.6,1 Day,Casual,1,3.7,12.4,Direct,61,51,0,51.7
L04420,North,Punjab,AI & ML,Afternoon,Short,1.8,1 Day,Casual,1,2.3,12.9,Direct,62,62,0,56.7
L04421,West,Goa,Cybersecurity,Evening,Long,10.7,1 Day,Formal,1,3.1,15,Direct,67,58,0,52
L04422,South,Kerala,Cybersecurity,Morning,Short,2.2,Same Day,Casual,1,4.6,12.5,Campus Ambassador,67,61,0,44.8
L04423,South,Telangana,AI & ML,Morning,Long,10.8,Same Day,Casual,1,6.1,12.7,Campus Ambassador,62,63,0,45.1
L04424,South,Tamil Nadu,AI & ML,Evening,Medium,6.5,1 Day,Formal,1,6.1,11.3,Campus Ambassador,83,68,1,73
L04425,South,Karnataka,Cloud,Afternoon,Medium,6.1,1 Day,Casual,1,2.6,15.3,Direct,54,58,0,48
L04426,East,West Bengal,AI & ML,Morning,Short,3,1 Day,Semi-Formal,1,10.5,14.7,Campus Ambassador,74,60,1,56.6
L04427,North,Delhi,AI & ML,Evening,Short,2.6,Same Day,Formal,2,8.2,16.4,Campus Ambassador,77,71,1,43.6
L04428,North,Haryana,Cloud,Evening,Medium,5.5,3-5 Days,Formal,1,5.5,16.5,Direct,57,56,0,43.3
L04429,North,Punjab,Data Science,Afternoon,Short,2.7,1 Day,Semi-Formal,1,7.1,15.6,Direct,52,55,0,48
L04430,South,Karnataka,AI & ML,Afternoon,Medium,6.8,1 Day,Formal,1,7.5,11.7,Campus Ambassador,63,63,0,50.2
L04431,North,Delhi,Cybersecurity,Evening,Short,1.2,1 Day,Formal,1,3.2,14.1,Direct,92,80,1,55.7
L04432,East,West Bengal,Cloud,Morning,Long,10.4,Same Day,Semi-Formal,1,5.3,12.1,Direct,81,63,1,65.1
L04433,West,Goa,Data Science,Morning,Short,2.4,Same Day,Semi-Formal,1,5.9,12.1,Campus Ambassador,84,64,1,64.4
L04434,West,Maharashtra,AI & ML,Evening,Short,2.4,Same Day,Formal,1,8.1,14.6,Campus Ambassador,84,67,1,74.6
L04435,West,Gujarat,AI & ML,Morning,Short,2.3,2 Days,Formal,1,5.4,12.2,Direct,57,59,0,55.7
L04436,South,Telangana,AI & ML,Evening,Medium,5.7,Same Day,Semi-Formal,1,7.3,10.6,Direct,93,73,1,57.7
L04437,West,Maharashtra,Full Stack,Evening,Medium,6.5,3-5 Days,Formal,1,8.6,8.9,Direct,74,58,1,64.5
L04438,East,Jharkhand,AI & ML,Evening,Short,2.2,Same Day,Casual,2,6.1,15.8,Direct,64,50,0,40.5
L04439,North,Uttar Pradesh,Full Stack,Evening,Medium,5.5,2 Days,Semi-Formal,1,6.4,15.1,Direct,77,66,1,49.7
L04440,North,Haryana,Data Science,Evening,Short,2.1,1 Day,Formal,1,5.1,10.7,Campus Ambassador,70,55,1,51.8
L04441,North,Uttar Pradesh,Full Stack,Morning,Medium,6.9,1 Day,Casual,1,2.6,10.6,Direct,77,71,1,64.2
L04442,West,Goa,Full Stack,Afternoon,Medium,5.6,1 Day,Formal,1,5.4,14,Direct,48,45,0,60.3
L04443,North,Haryana,Data Science,Evening,Medium,6.9,1 Day,Casual,1,6.5,11.6,Direct,81,67,1,60.9
L04444,North,Punjab,Data Science,Morning,Short,1,Same Day,Casual,1,5.7,12.7,Direct,84,76,1,36.5
L04445,North,Rajasthan,AI & ML,Morning,Short,1.5,Same Day,Semi-Formal,1,3.9,9,Direct,92,71,1,66.2
L04446,South,Karnataka,AI & ML,Afternoon,Long,10.9,3-5 Days,Formal,2,4.6,9.6,Direct,41,39,0,48.8
L04447,North,Rajasthan,Full Stack,Evening,Medium,5.8,2 Days,Semi-Formal,1,4.8,14,Direct,53,56,0,37.2
L04448,South,Telangana,Data Science,Evening,Short,2.3,3-5 Days,Semi-Formal,1,8.1,11.5,Campus Ambassador,57,52,0,56.6
L04449,West,Gujarat,Cybersecurity,Evening,Short,2.1,Same Day,Semi-Formal,1,3.8,12.1,Campus Ambassador,86,79,1,68.7
L04450,South,Karnataka,Cybersecurity,Evening,Medium,6.1,2 Days,Formal,1,7.9,13.7,Campus Ambassador,64,62,0,49.8
L04451,South,Kerala,Cloud,Morning,Long,10.4,3-5 Days,Formal,1,6.4,11.9,Direct,34,35,0,17
L04452,West,Maharashtra,Cybersecurity,Afternoon,Medium,6.2,Same Day,Formal,1,7.1,13.9,Direct,74,63,1,49.7
L04453,West,Goa,Cybersecurity,Morning,Long,10,Same Day,Casual,1,5,9.2,Direct,55,54,0,62.2
L04454,West,Gujarat,Full Stack,Morning,Medium,6.9,1 Day,Casual,1,4.3,15.3,Campus Ambassador,54,46,0,39.3
L04455,North,Uttar Pradesh,Data Science,Afternoon,Medium,6.7,Same Day,Formal,1,5.5,13.5,Campus Ambassador,68,62,0,72.1
L04456,South,Tamil Nadu,Cybersecurity,Morning,Long,10,3-5 Days,Formal,1,7.3,10.7,Direct,45,42,0,45.7
L04457,South,Telangana,Data Science,Evening,Short,1.8,1 Day,Casual,1,8.8,14.3,Direct,59,48,0,44.1
L04458,West,Goa,Cybersecurity,Morning,Medium,5.6,Same Day,Formal,1,5.3,11.2,Direct,50,51,0,31.3
L04459,West,Gujarat,Full Stack,Morning,Long,9.4,2 Days,Semi-Formal,1,7.3,14.8,Campus Ambassador,52,47,0,53.7
L04460,North,Uttar Pradesh,AI & ML,Morning,Short,3,1 Day,Casual,1,5.1,15,Direct,83,71,1,62.6
L04461,South,Andhra Pradesh,AI & ML,Evening,Short,1.7,1 Day,Casual,1,5.3,10.9,Direct,66,54,0,24.3
L04462,East,West Bengal,AI & ML,Morning,Long,10.1,Same Day,Casual,1,3.1,18.8,Direct,54,56,0,50.9
L04463,East,Bihar,Cybersecurity,Evening,Medium,6.8,Same Day,Formal,1,4.8,10.9,Direct,70,57,1,31
L04464,East,Odisha,Data Science,Evening,Long,9.1,Same Day,Semi-Formal,1,5.4,13.1,Direct,77,70,1,71.9
L04465,South,Telangana,AI & ML,Afternoon,Medium,6.7,2 Days,Semi-Formal,1,4.2,13.5,Direct,63,52,0,48.1
L04466,North,Delhi,Data Science,Evening,Medium,6.7,1 Day,Semi-Formal,1,2.8,14.4,Direct,60,58,0,48.5
L04467,East,Bihar,Full Stack,Evening,Short,1.6,1 Day,Semi-Formal,1,5.6,14.1,Direct,69,67,0,51.7
L04468,North,Rajasthan,Data Science,Evening,Short,1.8,2 Days,Formal,1,6,11.9,Campus Ambassador,59,55,0,45.9
L04469,South,Telangana,Cybersecurity,Evening,Short,2,1 Day,Casual,1,7,15.3,Direct,68,57,0,57.5
L04470,South,Kerala,Full Stack,Afternoon,Short,1.6,1 Day,Formal,1,4.2,12.3,Direct,61,61,0,61.6
L04471,East,Bihar,Data Science,Morning,Short,2.7,2 Days,Formal,1,8.4,12.9,Direct,71,68,1,44.1
L04472,North,Delhi,Cloud,Morning,Medium,5.8,1 Day,Formal,1,6,14.5,Direct,84,68,1,49.5
L04473,East,West Bengal,Cloud,Morning,Short,1.6,1 Day,Casual,1,4.3,9.6,Direct,61,55,0,38.3
L04474,West,Gujarat,Cloud,Evening,Long,10.3,2 Days,Casual,1,7.1,9.8,Campus Ambassador,63,55,0,45.5
L04475,East,Jharkhand,Cybersecurity,Afternoon,Long,10.6,2 Days,Casual,1,7.9,13.3,Campus Ambassador,57,53,0,38.2
L04476,West,Maharashtra,Data Science,Evening,Medium,6.1,1 Day,Formal,1,3.2,14.1,Direct,62,63,0,57.5
L04477,West,Gujarat,AI & ML,Afternoon,Long,9,2 Days,Semi-Formal,1,1.5,8.8,Direct,61,51,0,37.3
L04478,East,Odisha,Cloud,Afternoon,Short,2.8,Same Day,Semi-Formal,1,7.2,17.7,Direct,61,58,0,58.7
L04479,North,Delhi,Full Stack,Evening,Short,2.1,Same Day,Casual,1,2,14.5,Direct,83,72,1,52.9
L04480,South,Tamil Nadu,AI & ML,Evening,Short,2.6,Same Day,Semi-Formal,1,5.8,14.3,Direct,90,73,1,47.8
L04481,South,Kerala,AI & ML,Afternoon,Short,1.5,Same Day,Semi-Formal,1,1.7,11.1,Direct,88,77,1,56.4
L04482,North,Uttar Pradesh,Cybersecurity,Evening,Long,10.8,1 Day,Casual,1,7,13.3,Direct,77,65,1,59.3
L04483,East,West Bengal,Data Science,Morning,Short,1.5,Same Day,Casual,1,4,15.1,Campus Ambassador,63,53,0,65.2
L04484,North,Uttar Pradesh,Data Science,Evening,Short,2.5,2 Days,Semi-Formal,1,3.2,13.6,Campus Ambassador,86,70,1,47.9
L04485,South,Kerala,Data Science,Morning,Medium,6.4,Same Day,Casual,4,8.4,11.5,Direct,45,42,0,34.7
L04486,East,Odisha,Data Science,Morning,Short,2.9,Same Day,Casual,1,2.1,15.1,Direct,82,67,1,53.6
L04487,East,Bihar,Data Science,Evening,Short,2.6,Same Day,Semi-Formal,1,3.7,10.4,Direct,82,71,1,61.6
L04488,North,Delhi,AI & ML,Evening,Short,1.3,Same Day,Formal,1,6.3,10.1,Direct,64,53,0,48.5
